v,omega,ul,ur,v_next,omega_next
0.9999912815615172,-2.432288251555266,-0.49103356676457377,-0.3536979592665579,0.9957676239313615,-2.4185546908054647
0.9957676239313615,-2.4185546908054647,-0.5484290773708469,-0.38510927281079643,0.9910999321804533,-2.4022227103494598
0.9910999321804533,-2.4022227103494598,-0.5876745616872664,-0.39801691421927166,0.9861714748009206,-2.3832569456026604
0.9861714748009206,-2.3832569456026604,-0.6107133916892901,-0.39463029996188786,0.9811447563426647,-2.36164863642992
0.9811447563426647,-2.36164863642992,-0.619458947755146,-0.3771631406727988,0.976161645900525,-2.337419055721685
0.976161645900525,-2.337419055721685,-0.6157713051310343,-0.3477832749171889,0.9713438730002839,-2.310620252700301
0.9713438730002839,-2.310620252700301,-0.6014367784591048,-0.30857339942706374,0.9667938221108531,-2.281333914797097
0.9667938221108531,-2.281333914797097,1.4627105712979187,1.223880905537711,0.9802267794950312,-2.3052168813731178
0.9802267794950312,-2.3052168813731178,1.0365453155268123,1.0861627247140904,0.9908403196962358,-2.30025514045439
0.9908403196962358,-2.30025514045439,0.6959833325534549,0.9283251379239994,0.998961862048623,-2.277020959917335
0.998961862048623,-2.277020959917335,0.4214051858169712,0.7690189535426067,1.004913982745421,-2.242259583144772
1.004913982745421,-2.242259583144772,0.19351133298292467,0.6136328385984222,1.0089497036033277,-2.200247432583222
1.0089497036033277,-2.200247432583222,0.011188678588273741,0.47645842455175946,1.011387939119028,-2.1537204579868736
1.011387939119028,-2.1537204579868736,-0.13181036654937983,0.36121305282671545,1.0125349525504146,-2.104418116049264
1.0125349525504146,-2.104418116049264,-0.24155133059745204,0.2681761422023454,1.012668076608439,-2.053445368769284
1.012668076608439,-2.053445368769284,-0.3229522140965845,0.1964235668844334,1.0120354333723782,-2.001507790671182
1.0120354333723782,-2.001507790671182,-0.3801469066541594,0.14431431950306792,1.0108562704366229,-1.9490616680554593
1.0108562704366229,-1.9490616680554593,-0.41670900350598217,0.10981397088697456,1.0093217952735278,-1.8964093706161638
1.0093217952735278,-1.8964093706161638,-0.4357886757738545,0.09070995366966052,1.0075964016630068,-1.8437595076718123
1.0075964016630068,-1.8437595076718123,-0.44019605397878636,0.08475446511481192,1.0058191937186869,-1.7912644557624524
1.0058191937186869,-1.7912644557624524,1.6236187596364173,1.7725648225831887,1.022800111629785,-1.7763698494677753
1.022800111629785,-1.7763698494677753,1.1845797558139446,1.5119513506947297,1.0362827671623283,-1.7436326899796968
1.0362827671623283,-1.7436326899796968,0.8270280267513304,1.2601204465498197,1.046718509528834,-1.700323447999848
1.046718509528834,-1.700323447999848,0.5352498955680265,1.0279841521133475,1.054534679767241,-1.6510500223453157
1.054534679767241,-1.6510500223453157,0.2979234107502975,0.8212805583553724,1.0601306996127693,-1.5987143075848083
1.0601306996127693,-1.5987143075848083,0.10653553078279697,0.6424026377626175,1.0638753904554963,-1.545127596886826
1.0638753904554963,-1.545127596886826,-0.045609439201786964,0.4916030796700876,1.0661053586578377,-1.4914063449996386
1.0661053586578377,-1.4914063449996386,-0.1640063502043754,0.3677924515337924,1.0671242891644848,-1.4382264648258218
1.0671242891644848,-1.4382264648258218,-0.2533290420755749,0.2690709161919033,1.0672029985350664,-1.385986468999074
1.0672029985350664,-1.385986468999074,-0.3176619346955288,0.19308418624258145,1.0665801097928016,-1.334911856905263
1.0665801097928016,-1.334911856905263,-0.3606397306786321,0.13726254262546908,1.065463223852536,-1.2851216295748529
1.065463223852536,-1.2851216295748529,1.7037206209860964,1.9398017023768732,1.0836808354693508,-1.261513521435775
1.0836808354693508,-1.261513521435775,1.2454782529624473,1.5912060016371836,1.0978642567423489,-1.2269407465683015
1.0978642567423489,-1.2269407465683015,0.8642757832807887,1.270848157447521,1.1085398764459904,-1.1862835091516284
1.1085398764459904,-1.1862835091516284,0.5322229394960722,0.9692250938202892,1.1160471166125723,-1.1425832937192066
1.1160471166125723,-1.1425832937192066,0.260815412308883,0.7092470643808187,1.1208974289960207,-1.097740128512013
1.1208974289960207,-1.097740128512013,0.04488689806097249,0.4931677029997595,1.1235877020013243,-1.0529120480181342
1.1235877020013243,-1.0529120480181342,-0.12396182890982159,0.3173305512378477,1.1245545456129644,-1.0087828100033673
1.1245545456129644,-1.0087828100033673,-0.25288367334798617,0.17756759431950206,1.124177965217822,-0.9657376832366186
1.124177965217822,-0.9657376832366186,-0.34806641837139746,0.06954910490033303,1.1227853786504667,-0.9239761309094455
1.1227853786504667,-0.9239761309094455,-0.41491641778180627,-0.010992797459767086,1.1206558325742588,-0.8835837688772417
1.1206558325742588,-0.8835837688772417,1.6533342328238023,1.883710244624045,1.138341054961498,-0.8605461676972174
1.138341054961498,-0.8605461676972174,1.1484130164997532,1.4464782919993473,1.1513155115039935,-0.830739640147258
1.1513155115039935,-0.830739640147258,0.7331431040688753,1.0668707974683624,1.1603155810116796,-0.7973668708073093
1.1603155810116796,-0.7973668708073093,0.3939969647217916,0.7435162440609756,1.1660031470555934,-0.7624149428733908
1.1660031470555934,-0.7624149428733908,0.11987293992611428,0.47307715343859597,1.168967897522417,-0.7270945215221427
1.168967897522417,-0.7270945215221427,-0.0985950875649418,0.25112141255814685,1.169730529147383,-0.6921228715098339
1.169730529147383,-0.6921228715098339,-0.26947525705379954,0.07269333734031036,1.1687466195488154,-0.6579060120704229
1.1687466195488154,-0.6579060120704229,-0.39981728030997493,-0.06731422295761945,1.1664109620324774,-0.6246557063351873
1.1664109620324774,-0.6246557063351873,-0.4958340687070671,-0.17392045228763525,1.163062189427504,-0.5924643446932442
1.163062189427504,-0.5924643446932442,-0.5630233331141428,-0.25190618557408556,1.1589875418340627,-0.5613526299392384
1.1589875418340627,-0.5613526299392384,1.5036233399558687,1.7179400440843073,1.1750953587542636,-0.5399209595263945
1.1750953587542636,-0.5399209595263945,1.0054762914766808,1.2557562702611815,1.1864015215629529,-0.5148929616479444
1.1864015215629529,-0.5148929616479444,0.59195449515452,0.8601445458034607,1.1936620167677428,-0.48807395658305036
1.1936620167677428,-0.48807395658305036,0.25179650458407093,0.5268382344173522,1.19755519046275,-0.4605697835997222
1.19755519046275,-0.4605697835997222,-0.024722919193173362,0.25056532981199636,1.198684402515844,-0.4330409586992053
1.198684402515844,-0.4330409586992053,-0.24615554133659337,0.025589341889712142,1.1975815715186096,-0.40586647037657475
1.1975815715186096,-0.40586647037657475,-0.42010717876005993,-0.15393378121033338,1.1947113667187577,-0.3792491306216021
1.1947113667187577,-0.3792491306216021,-0.5533828678830878,-0.29372271662920585,1.1904758387961962,-0.3532831154962139
1.1904758387961962,-0.3532831154962139,-0.652082796223146,-0.3992221234901555,1.1852193141976297,-0.3279970482229148
1.1852193141976297,-0.3279970482229148,-0.7216695327000323,-0.4755117921554861,1.1792334075733522,-0.30338127416846017
1.1792334075733522,-0.30338127416846017,1.3079556109291766,1.5269909758887037,1.1934081405074415,-0.28147773767250744
1.1934081405074415,-0.28147773767250744,0.8204222930247861,1.0483327425000561,1.2027519156850657,-0.25868669272498046
1.2027519156850657,-0.25868669272498046,0.4050061352269881,0.6360121830726724,1.207957007276564,-0.23558608794041203
1.207957007276564,-0.23558608794041203,0.05495884415796526,0.2856961289557583,1.2096602821421325,-0.21251235946063274
1.2096602821421325,-0.21251235946063274,-0.2211558360308831,0.007448348124308083,1.2085917447025996,-0.18965194104511363
1.2085917447025996,-0.18965194104511363,-0.4354174396266251,-0.2098645523141059,1.2053653347428959,-0.1670966523138617
1.2053653347428959,-0.1670966523138617,-0.598252474455973,-0.3760936105884459,1.2004936043176737,-0.144880765927109
1.2004936043176737,-0.144880765927109,-0.7186422008521423,-0.4998800094541333,1.1944009932661424,-0.1230045467873081
1.1944009932661424,-0.1230045467873081,-0.8191038138391814,-0.6035430790774329,1.1872877588015593,-0.10144847331113324
1.1872877588015593,-0.10144847331113324,-0.8917974338291111,-0.6791538169366885,1.1794330025477304,-0.08018411162189099
1.1794330025477304,-0.08018411162189099,-0.9399289202509626,-0.729876793070294,1.171083973981124,-0.05917889890382412
1.171083973981124,-0.05917889890382412,1.0253299614894962,1.2822784687900326,1.1826220161325218,-0.03348404817377047
1.1826220161325218,-0.03348404817377047,0.5746894906242059,0.8116106178178631,1.1895535166747322,-0.009791935454404752
1.1895535166747322,-0.009791935454404752,0.19336609696388296,0.4173991085013642,1.1926073427020585,0.01261136569934337
1.1926073427020585,0.01261136569934337,-0.12497029821615702,0.09090345764318551,1.1924370084991935,0.034198741285277626
1.1924370084991935,0.034198741285277626,-0.38679481096971724,-0.1759236216909724,1.18962341633589,0.05528586021315211
1.18962341633589,0.05528586021315211,-0.5984960151720095,-0.39050135975543177,1.184678429461253,0.07608532575480989
1.184678429461253,0.07608532575480989,-0.7662211163649477,-0.5596562080835548,1.1780490428390105,0.09674181658294918
1.1780490428390105,0.09674181658294918,-0.8957751030701543,-0.6896428917719,1.1701219528648001,0.11735503771277461
1.1701219528648001,0.11735503771277461,-0.9925583319874669,-0.7861603223765558,1.16122835959298,0.13799483867386572
1.16122835959298,0.13799483867386572,-1.061531768264552,-0.8543673570309723,1.1516488639665023,0.1587112797972237
1.1516488639665023,0.1587112797972237,-1.1072022692569135,-0.8989008626380008,1.1416183483070277,0.17954142045911495
1.1416183483070277,0.17954142045911495,-1.1336224302224573,-0.9238970230350622,1.13133075104074,0.20051396117785447
1.13133075104074,0.20051396117785447,-1.1444009664535428,-0.9330159438957472,1.1209436664889936,0.22165246343363404
1.1209436664889936,0.22165246343363404,0.6978784548350827,1.0466775795152519,1.1296664466607453,0.25653237590165096
1.1296664466607453,0.25653237590165096,0.31012468269511706,0.6035152043016498,1.134234646095729,0.28587142806230426
1.134234646095729,0.28587142806230426,-0.024178001796101637,0.23645257302709644,1.1352960189518841,0.31193448554462405
1.1352960189518841,0.31193448554462405,-0.30746853432228544,-0.06509740374196442,1.133433189261563,0.33617159860265616
1.133433189261563,0.33617159860265616,-0.5434277872871405,-0.31005849051563605,1.1291657578725491,0.3595085282798066
1.1291657578725491,0.3595085282798066,-0.7363839122444503,-0.5061297448252681,1.1229531895872005,0.38253394502172483
1.1229531895872005,0.38253394502172483,-0.890923187577074,-0.6600608171877825,1.1151982695633762,0.405620182060654
1.1151982695633762,0.405620182060654,-1.011637309755499,-0.7778267022193891,1.1062509495035018,0.42900124281426494
1.1062509495035018,0.42900124281426494,-1.1029618969184432,-0.8647414588564969,1.0964124327246272,0.45282328662045956
1.0964124327246272,0.45282328662045956,-1.1756251328824976,-0.9321208249070736,1.0858737029356793,0.47717371741800196
1.0858737029356793,0.47717371741800196,-1.2381875308228447,-0.9889129124873196,1.0747382007191284,0.5021011792515545
1.0747382007191284,0.5021011792515545,-1.279965031859765,-1.0245893978701195,1.063215428570479,0.527638742650519
1.063215428570479,0.527638742650519,-1.3040418947692631,-1.0423532172526584,1.0514834530103694,0.5538076104021795
1.0514834530103694,0.5538076104021795,-1.313282294370231,-1.0451232213344432,1.0396914254318461,0.5806235177057583
1.0396914254318461,0.5806235177057583,-1.3103093808621855,-1.0355356423259552,1.0279622003159055,0.6081008915593813
1.0279622003159055,0.6081008915593813,-1.2974955212341175,-1.015947861246138,1.0163949834035042,0.6362556575581793
1.0163949834035042,0.6362556575581793,-1.2769581873515115,-0.9884476235026634,1.0050679543492334,0.6651067139430641
1.0050679543492334,0.6651067139430641,0.3221246513645705,0.8928499619932385,1.0111428274160223,0.7221792450059309
1.0111428274160223,0.7221792450059309,0.056586131340810183,0.5186037752402094,1.0140187769489275,0.7683810093958708
1.0140187769489275,0.7683810093958708,-0.19030154466699803,0.20935367654965922,1.0141140376083408,0.8083465315175365
1.0141140376083408,0.8083465315175365,-0.4124247734700669,-0.045452891775309034,1.011824649282114,0.8450437196870123
1.011824649282114,0.8450437196870123,-0.6069661182680924,-0.2537289523356282,1.0075211739290952,0.8803674362802587
1.0075211739290952,0.8803674362802587,-0.7732608548430272,-0.4216770647570873,1.0015464843310946,0.9155258152888527
1.0015464843310946,0.9155258152888527,-0.9120071471364417,-0.5543947292763761,0.9942144749490305,0.9512870570748593
0.9942144749490305,0.9512870570748593,-1.0316470709064611,-0.6632340990635386,0.9857400690991804,0.9881283542591516
0.9857400690991804,0.9881283542591516,-1.1291272706486803,-0.7469079892888391,0.9763598927994929,1.0263502823951356
0.9763598927994929,1.0263502823951356,-1.2041082819675473,-0.8062171894947969,0.9663082654421812,1.0661393916424107
0.9663082654421812,1.0661393916424107,-1.2586880259397486,-0.8440152303479895,0.9557947491607425,1.1076066712015866
0.9557947491607425,1.1076066712015866,-1.2950538220911265,-0.8629882207964015,0.9450045389463049,1.150813231331059
0.9450045389463049,1.150813231331059,-1.3153923197622126,-0.8656658158874794,0.9340992482680565,1.1957858817185323
0.9340992482680565,1.1957858817185323,-1.3218250053281317,-0.8544227612446914,0.9232180094351924,1.2425261061268764
0.9232180094351924,1.2425261061268764,-1.3163621647547188,-0.8314765597907877,0.9124788158124648,1.2910146666232696
0.9124788158124648,1.2910146666232696,-1.3008703781140174,-0.798884601989723,0.9019800409119462,1.341213244235699
0.9019800409119462,1.341213244235699,-1.277049971595178,-0.7585427768146048,0.8918020771698972,1.3930639637137563
0.8918020771698972,1.3930639637137563,-1.170099321234798,-0.6347808107287676,0.8827776765100794,1.4465958147643594
0.8827776765100794,1.4465958147643594,-1.064620468361014,-0.5129568904376768,0.874889789716086,1.5017621725566932
0.874889789716086,1.5017621725566932,-0.9802269735022066,-0.4131787328251797,0.8679227611844491,1.5584669966243958
0.8679227611844491,1.5584669966243958,-0.912352066099986,-0.3313165573820548,0.8617044180670389,1.616570547496189
0.8617044180670389,1.616570547496189,-0.8571474024299759,-0.2641174608629604,0.8560980937505742,1.6758735416528905
0.8560980937505742,1.6758735416528905,-0.8113274858215607,-0.209072255592543,0.8509960950435037,1.7360990646757923
0.8509960950435037,1.7360990646757923,-0.7720053639373105,-0.16434238747871907,0.8463143562864236,1.7968653623216515
0.8463143562864236,1.7968653623216515,-0.7365691798940205,-0.12868869702109353,0.841988066901848,1.8576534106089442
0.841988066901848,1.8576534106089442,-0.7024143544233359,-0.10158023703710631,0.8379680939445459,1.917736822347567
0.8379680939445459,1.917736822347567,-0.6669768852677499,-0.0830321317330401,0.8342180488595419,1.9761312977010381
0.8342180488595419,1.9761312977010381,-0.6267373125180546,-0.07449861144639656,0.8307118692397196,2.031355167808204
0.8307118692397196,2.031355167808204,-0.5787293416727066,-0.0772844337512729,0.8274318003625998,2.081499658600347
0.8274318003625998,2.081499658600347,-0.5146896917355156,-0.09833598532688972,0.8243666719772877,2.12313502924121
0.8243666719772877,2.12313502924121,-0.4415346189673444,-0.12972749026878938,0.8215103614311071,2.1543157421110655
0.8215103614311071,2.1543157421110655,-0.3793590382081708,-0.1506343507667838,0.8188603944862324,2.177188210855204
0.8188603944862324,2.177188210855204,-0.32877951584681336,-0.159945489175504,0.8164167694611207,2.194071613522335
0.8164167694611207,2.194071613522335,-0.2842456331661719,-0.16289402899253885,0.8141810711503272,2.206206773939698
0.8141810711503272,2.206206773939698,-0.243862864934606,-0.16118640652452357,0.8121558247930316,2.2144744197807062
0.8121558247930316,2.2144744197807062,-0.20586282051029922,-0.15649754788463757,0.8103440229510569,2.2194109470432726
0.8103440229510569,2.2194109470432726,-0.16936656909136386,-0.14968195938143558,0.8087487803086929,2.2213794080142653
0.8087487803086929,2.2213794080142653,-0.1337763645058951,-0.14136306433011395,0.8073730831645128,2.2206207380318435
0.8073730831645128,2.2206207380318435,-0.0987806978518194,-0.13191391860995713,0.806219610082204,2.2173074159560295
0.806219610082204,2.2173074159560295,-0.06421340819904217,-0.12158733133030537,0.8052906063845573,2.2115700236429032
0.8052906063845573,2.2115700236429032,-0.030014271200090287,-0.11054705562005258,0.8045877997504566,2.203516745200907
0.8045877997504566,2.203516745200907,0.0038156274130583144,-0.09890610547485196,0.8041123473601476,2.193244571912116
0.8041123473601476,2.193244571912116,1.2857576359668343,1.6860480731856953,0.8189713759059102,2.233273615634002
0.8189713759059102,2.233273615634002,1.021570166538224,1.160439932070621,0.8298814263989545,2.247160592187242
0.8298814263989545,2.247160592187242,0.7999261505361798,0.7707519169172614,0.8377348167362216,2.24424316882535
0.8377348167362216,2.24424316882535,0.6205111614903696,0.48270403468873313,0.8432508927171172,2.2304624561451867
0.8432508927171172,2.2304624561451867,0.48000900649587797,0.2713342953022986,0.8470076092261081,2.209594985025829
0.8470076092261081,2.209594985025829,0.37376112038416026,0.11822389180712346,0.8494675342870645,2.184041262168125
0.8494675342870645,2.184041262168125,0.2967269783242278,0.009612697009932461,0.8509992326637352,2.1553298340366958
0.8509992326637352,2.1553298340366958,0.24401399999987314,-0.06489498855544154,0.8518948277209574,2.124438935181164
0.8518948277209574,2.124438935181164,0.21114629906298032,-0.11323049868936465,0.8523844067228254,2.0920012554059295
0.8523844067228254,2.0920012554059295,0.19417843652871034,-0.14149526115225305,0.8526478225997077,2.0584338856378332
0.8526478225997077,2.0584338856378332,0.18972012605505184,-0.15441447333607441,0.8528243508633027,2.0240204256987204
0.8528243508633027,2.0240204256987204,0.19491240401793128,-0.15566628243191447,0.8530205814712327,1.988962557053736
0.8530205814712327,1.988962557053736,0.20737975210056114,-0.14812411926665692,0.8533168596354023,1.9534121699170142
0.8533168596354023,1.9534121699170142,0.22517263601952237,-0.13403759846385846,0.8537725348231806,1.9174911464686761
0.8537725348231806,1.9174911464686761,0.24670870950307833,-0.1151693218963655,0.8544302317612141,1.8813033433287318
0.8544302317612141,1.8813033433287318,0.2707171230955127,-0.09289955337335581,0.8553193196098249,1.844941675681845
0.8553193196098249,1.844941675681845,0.29618808517812406,-0.06830713911764547,0.8564587243401273,1.8084921532522682
0.8564587243401273,1.8084921532522682,1.797353152596192,1.8228026014825094,0.8745595031105208,1.8110370981408999
0.8745595031105208,1.8110370981408999,1.4554873068197705,1.299266480660366,0.8883332720479215,1.7954150155249593
0.8883332720479215,1.7954150155249593,1.1759789788660384,0.9090838845856267,0.8987585863651798,1.768725506096918
0.8987585863651798,1.768725506096918,0.9524695729100665,0.6200570514687261,0.9066212194870737,1.735484253952784
0.9066212194870737,1.735484253952784,0.8390772664415033,0.4706535931464451,0.9131698737850135,1.6986418866232782
0.9131698737850135,1.6986418866232782,0.7485542075459659,0.36223679219771826,0.9187238287837319,1.6600101450884535
0.9187238287837319,1.6600101450884535,0.6692688122915573,0.2763376422298102,0.9234518610563388,1.6207170280822787
0.9234518610563388,1.6207170280822787,0.6021518325393032,0.2096144116334591,0.9275106922772026,1.5814632859916944
0.9275106922772026,1.5814632859916944,0.5472524623817958,0.15940056838280944,0.9310439574310256,1.5426780965917957
0.9310439574310256,1.5426780965917957,0.5040606914977536,0.12346809553430843,0.934181601366186,1.5046188369954512
0.934181601366186,1.5046188369954512,0.47172364086873186,0.09988447815609161,0.9370396419613101,1.4674349207241872
0.9370396419613101,1.4674349207241872,0.44919192983632145,0.08692804782184352,0.9397202418496009,1.4312085325227395
0.9397202418496009,1.4312085325227395,0.4353193888579226,0.0830391863526929,0.942312034725654,1.3959805122722164
0.942312034725654,1.3959805122722164,0.42893126520681857,0.08679311524319099,0.944890656627904,1.3617666972758538
0.944890656627904,1.3617666972758538,0.4288708269539842,0.09688527442067593,0.9475194371347773,1.3285681420225228
0.9475194371347773,1.3285681420225228,2.13472000338668,2.113197584567981,0.9687590250745506,1.326415900140653
0.9687590250745506,1.326415900140653,1.877140595377848,1.7251474694657036,0.9867704653987683,1.3112165875494386
0.9867704653987683,1.3112165875494386,1.6238702136074232,1.3959953234555844,1.0018697930840834,1.2884290985342548
1.0018697930840834,1.2884290985342548,1.3829145708482062,1.1135759288310851,1.0143522455824798,1.2614952343325427
1.0143522455824798,1.2614952343325427,1.1502882677476334,0.8608182780937605,1.0244077783116867,1.2325482353671555
1.0244077783116867,1.2325482353671555,0.9469702152407624,0.6507285902141889,1.0323962723389615,1.202924072864498
1.0323962723389615,1.202924072864498,0.7729814090506876,0.4780073341568901,1.0386512160549994,1.1734266653751184
1.0386512160549994,1.1734266653751184,0.627208878228125,0.3381695183996257,1.0434781080381381,1.1445227293922684
1.0434781080381381,1.1445227293922684,0.5078354224104489,0.22727960922526766,1.0471536831963166,1.1164671480737502
1.0471536831963166,1.1164671480737502,0.41263263824012236,0.1417963076894403,1.0499258279259644,1.0893835150186821
1.0499258279259644,1.0893835150186821,0.33916220954761517,0.07848439937993776,1.0520140609706021,1.0633157340019144
1.0520140609706021,1.0633157340019144,0.2849148119826405,0.0343666173115166,1.0536104681170728,1.038260914534802
1.0536104681170728,1.038260914534802,2.1170703064370753,2.131097657532439,1.0748513079369204,1.0396636496443386
1.0748513079369204,1.0396636496443386,1.7648293801247523,1.6670364702271536,1.09201063718868,1.0298843586545787
1.09201063718868,1.0298843586545787,1.441173863458192,1.2786033016801677,1.1056095230143717,1.0136273024767763
1.1056095230143717,1.0136273024767763,1.141832219912725,0.9439484084458446,1.1160384261561644,0.9938389213300883
1.1160384261561644,0.9938389213300883,0.8726732585789432,0.6577726649097111,1.1236906557736077,0.9723488619631652
1.1236906557736077,0.9723488619631652,0.649144614665746,0.42850907723172127,1.129078924233095,0.9502853082197626
1.129078924233095,0.9502853082197626,0.4674800334361144,0.24782366338692616,1.1326554427172102,0.9283196712148438
1.1326554427172102,0.9283196712148438,0.3234174817455257,0.10857633598378563,1.1348154118058567,0.9068355566386698
1.1348154118058567,0.9068355566386698,0.21253992254350082,0.0045568477013713206,1.135900895657081,0.8860372491544568
1.135900895657081,0.8860372491544568,2.1161474125781328,2.146604329933988,1.1572146543696418,0.8890829408900424
1.1572146543696418,0.8890829408900424,1.6644424526789285,1.5913494473323182,1.173493613869698,0.8817736403553813
1.173493613869698,0.8817736403553813,1.2702386018917793,1.137434235018698,1.1855319780542504,0.8684932036680731
1.1855319780542504,0.8684932036680731,0.9337494104848382,0.7687213642085918,1.1940443319277174,0.8519903990404485
1.1940443319277174,0.8519903990404485,0.6524841312485486,0.47225189420630775,1.1996680120549916,0.8339671753362244
1.1996680120549916,0.8339671753362244,0.4223912708600975,0.23729804207155605,1.2029664586196498,0.8154578524573703
1.2029664586196498,0.8154578524573703,0.2307832743604892,0.04689633788799634,1.2043548566808921,0.7970691588101211
1.2043548566808921,0.7970691588101211,0.08617360397206658,-0.09304361546602069,1.2043205066234224,0.7791474368663124
1.2043205066234224,0.7791474368663124,-0.018197012875192077,-0.1909339097941121,1.2032748520100758,0.7618737471744204
1.2032748520100758,0.7618737471744204,1.999895478281341,2.0438658627979533,1.2234936587154723,0.7662707856260816
1.2234936587154723,0.7662707856260816,1.4771978098877634,1.4260395455170283,1.2380098454924964,0.7611549591890081
1.2380098454924964,0.7611549591890081,1.0443627998415381,0.9383782729281654,1.2479235508563449,0.7505565064976708
1.2479235508563449,0.7505565064976708,0.6925741225951507,0.5570269898768987,1.254171556418705,0.7370017932258456
1.254171556418705,0.7370017932258456,0.412234676722193,0.2627621976342715,1.2575465407904873,0.7220545453170535
1.2575465407904873,0.7220545453170535,0.19376396689029463,0.0398665550438676,1.258714693400158,0.7066648041324108
1.258714693400158,0.7066648041324108,0.02805941683064084,-0.12465196423822723,1.25823173066312,0.691393666025524
1.25823173066312,0.691393666025524,-0.09325606617050541,-0.24161497185418349,1.2565573754729966,0.6765577754571562
1.2565573754729966,0.6765577754571562,-0.17772108771847941,-0.32007898661212714,1.2540683751013435,0.6623219855677914
1.2540683751013435,0.6623219855677914,1.9455330707133904,2.00208882384445,1.2738064845741328,0.6679775608808974
1.2738064845741328,0.6679775608808974,1.4120007874123384,1.3806991214692157,1.2877699841185406,0.6648473942865851
1.2877699841185406,0.6648473942865851,0.9711230588722304,0.8892560693650896,1.2970718797597272,0.656660695335871
1.2970718797597272,0.656660695335871,0.6133236852487327,0.5042689347333957,1.3026598428596379,0.6457552202843373
1.3026598428596379,0.6457552202843373,0.3186914205437809,0.19689169398365886,1.305237758432275,0.6335752476283251
1.305237758432275,0.6335752476283251,0.08977135142706634,-0.03601333448586574,1.305506548516981,0.6209967790370319
1.305506548516981,0.6209967790370319,-0.07509673962773455,-0.19969403415494902,1.3041325946480675,0.6085370495843104
1.3041325946480675,0.6085370495843104,-0.18937569171813484,-0.309871747551875,1.3016363574517176,0.5964874440009365
1.3016363574517176,0.5964874440009365,-0.2640989203508804,-0.3789845163816501,1.2984209402680549,0.5849988843978595
1.2984209402680549,0.5849988843978595,1.934632005158292,2.0054249399124537,1.3181212249934087,0.5920781778732757
1.3181212249934087,0.5920781778732757,1.3111822376561977,1.2992702352817398,1.3311734873580983,0.5908869776358299
1.3311734873580983,0.5908869776358299,0.8202006500471161,0.7604991388808792,1.3390769863027383,0.5849168265192062
1.3390769863027383,0.5849168265192062,0.44407138217479797,0.35846361984790914,1.3430896613128518,0.5763560502865173
1.3430896613128518,0.5763560502865173,0.1609772733154749,0.06298758643766936,1.3442094856116176,0.5665570815987367
1.3442094856116176,0.5665570815987367,-0.04747578713249375,-0.14966313795411706,1.3432237909861846,0.5563383465165744
1.3432237909861846,0.5563383465165744,-0.19662559069895555,-0.29821817006267964,1.3407495721823763,0.546179088580202
